id,doi,trueSubject,predicted,isCorrect
doi:10.7910/DVN/BMJD0G,doi:10.7910/DVN/BMJD0G,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/IKVSY7,doi:10.7910/DVN/IKVSY7,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/ZSRVWG,doi:10.7910/DVN/ZSRVWG,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
hdl:1902.4/USABCWASH1986-6542,hdl:1902.4/USABCWASH1986-6542,['Social Sciences'],['Social Sciences'],True
doi:10.21223/QEXRNA,doi:10.21223/QEXRNA,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/3RA7YG,doi:10.7910/DVN/3RA7YG,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/WEWPPZ,doi:10.7910/DVN/WEWPPZ,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/ONAEEB,doi:10.7910/DVN/ONAEEB,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/UFC6B5,doi:10.7910/DVN/UFC6B5,"['Agricultural Sciences', 'Computer and Information Science', 'Earth and Environmental Sciences', 'Social Sciences']",[],False
doi:10.7910/DVN/RAUIHG,doi:10.7910/DVN/RAUIHG,['Social Sciences'],['Social Sciences'],True
doi:10.34894/BPGI39,doi:10.34894/BPGI39,"['Arts and Humanities', 'Earth and Environmental Sciences']",['Arts and Humanities'],True
doi:10.7910/DVN/THP42,doi:10.7910/DVN/THP42,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/CMK05F,doi:10.7910/DVN/CMK05F,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/G1BZ23,doi:10.7910/DVN/G1BZ23,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/BRDIR1988-553,hdl:1902.4/BRDIR1988-553,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/ED3JYL,doi:10.7910/DVN/ED3JYL,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/3ZHGGA,doi:10.7910/DVN/3ZHGGA,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.34894/Y82JAA,doi:10.34894/Y82JAA,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
doi:10.7910/DVN/TSEZGZ,doi:10.7910/DVN/TSEZGZ,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/H1JAZE,doi:10.7910/DVN/H1JAZE,"['Agricultural Sciences', 'Earth and Environmental Sciences']","['Agricultural Sciences', 'Earth and Environmental Sciences']",True
hdl:1902.4/ITUSIA1983-I83032,hdl:1902.4/ITUSIA1983-I83032,['Social Sciences'],['Social Sciences'],True
doi:10.18710/RXIHVH,doi:10.18710/RXIHVH,['Earth and Environmental Sciences'],['Earth and Environmental Sciences'],True
hdl:11529/10340,hdl:11529/10340,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/27846,doi:10.7910/DVN/27846,['Business and Management'],['Social Sciences'],False
hdl:1902.4/USAIPOGNS2011-TR0218,hdl:1902.4/USAIPOGNS2011-TR0218,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/CJ8R17,doi:10.7910/DVN/CJ8R17,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/FRKAPS73-0103**,hdl:1902.4/FRKAPS73-0103**,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/CUYHNV,doi:10.7910/DVN/CUYHNV,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USAIPOCNUS1993-42202202,hdl:1902.4/USAIPOCNUS1993-42202202,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/FMDRM8,doi:10.7910/DVN/FMDRM8,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/TEUO3J,doi:10.7910/DVN/TEUO3J,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
hdl:1902.4/USPEW2012-WK0524,hdl:1902.4/USPEW2012-WK0524,['Social Sciences'],['Arts and Humanities'],False
doi:10.7910/DVN/FYWBPB,doi:10.7910/DVN/FYWBPB,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/HVKTYE,doi:10.7910/DVN/HVKTYE,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.5064/F6C8VUHP,doi:10.5064/F6C8VUHP,['Social Sciences'],[],False
doi:10.34894/2PGKSB,doi:10.34894/2PGKSB,"['Arts and Humanities', 'Earth and Environmental Sciences']",['Arts and Humanities'],True
hdl:1902.4/USPSRA2000-MKT004A,hdl:1902.4/USPSRA2000-MKT004A,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USAIPOUBS2006-INVEST06,hdl:1902.4/USAIPOUBS2006-INVEST06,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/DYC9LM,doi:10.7910/DVN/DYC9LM,['Arts and Humanities'],"['Arts and Humanities', 'Law', 'Social Sciences']",True
hdl:1902.4/USPEW2010-IAL10,hdl:1902.4/USPEW2010-IAL10,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/GBSSLT61-CQ223,hdl:1902.4/GBSSLT61-CQ223,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/LJDAN5,doi:10.7910/DVN/LJDAN5,"['Agricultural Sciences', 'Earth and Environmental Sciences']","['Agricultural Sciences', 'Earth and Environmental Sciences']",True
doi:10.11588/data/QHN1KT,doi:10.11588/data/QHN1KT,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/KP0NNF,doi:10.7910/DVN/KP0NNF,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/AUGVZX,doi:10.7910/DVN/AUGVZX,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.34894/3AGEFS,doi:10.34894/3AGEFS,"['Arts and Humanities', 'Earth and Environmental Sciences']",['Arts and Humanities'],True
doi:10.7910/DVN/R9UBUJ,doi:10.7910/DVN/R9UBUJ,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/EEAOXR,doi:10.7910/DVN/EEAOXR,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/ECXCVB,doi:10.7910/DVN/ECXCVB,['Other'],"['Medicine, Health and Life Sciences']",False
doi:10.7910/DVN/XRSIL2,doi:10.7910/DVN/XRSIL2,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/GPLHWS,doi:10.7910/DVN/GPLHWS,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/GQMXF9,doi:10.7910/DVN/GQMXF9,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/JMD0KM,doi:10.7910/DVN/JMD0KM,['Social Sciences'],['Social Sciences'],True
doi:10.34894/8BAIJL,doi:10.34894/8BAIJL,['Social Sciences'],"['Medicine, Health and Life Sciences']",False
doi:10.7910/DVN/HPR8CP,doi:10.7910/DVN/HPR8CP,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/WZI2BZ,doi:10.7910/DVN/WZI2BZ,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/ISJPJN,doi:10.7910/DVN/ISJPJN,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/IHIDVP,doi:10.7910/DVN/IHIDVP,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/SZISOP59-830**,hdl:1902.4/SZISOP59-830**,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/5L8QE1,doi:10.7910/DVN/5L8QE1,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/DWQCUR,doi:10.7910/DVN/DWQCUR,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/GBSSLT64-CQ359,hdl:1902.4/GBSSLT64-CQ359,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USAIPOGNS2014-03,hdl:1902.4/USAIPOGNS2014-03,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/LGESVH,doi:10.7910/DVN/LGESVH,['Physics'],['Physics'],True
doi:10.7910/DVN/86QGIQ,doi:10.7910/DVN/86QGIQ,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/EDACNI,doi:10.7910/DVN/EDACNI,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/OB6AQG,doi:10.7910/DVN/OB6AQG,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/2AEBC6,doi:10.7910/DVN/2AEBC6,['Engineering'],"['Computer and Information Science', 'Engineering']",True
doi:10.7910/DVN/SOQH9L,doi:10.7910/DVN/SOQH9L,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/S9H8QK,doi:10.7910/DVN/S9H8QK,"['Medicine, Health and Life Sciences', 'Social Sciences']","['Medicine, Health and Life Sciences', 'Social Sciences']",True
doi:10.7910/DVN/EOGHAW,doi:10.7910/DVN/EOGHAW,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/XGU82S,doi:10.7910/DVN/XGU82S,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.18738/T8/UKPGTU,doi:10.18738/T8/UKPGTU,['Engineering'],['Engineering'],True
hdl:1902.4/USVNS1996-STELEC-KS,hdl:1902.4/USVNS1996-STELEC-KS,['Social Sciences'],['Social Sciences'],True
doi:10.34725/DVN/QAJ8W8,doi:10.34725/DVN/QAJ8W8,"['Agricultural Sciences', 'Earth and Environmental Sciences']","['Agricultural Sciences', 'Earth and Environmental Sciences']",True
doi:10.7910/DVN/28269,doi:10.7910/DVN/28269,['Social Sciences'],['Social Sciences'],True
doi:10.18710/CCHHHT,doi:10.18710/CCHHHT,"['Earth and Environmental Sciences', 'Physics']","['Earth and Environmental Sciences', 'Physics']",True
doi:10.7910/DVN/Y5YZGA,doi:10.7910/DVN/Y5YZGA,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/B9JTRV,doi:10.7910/DVN/B9JTRV,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.34725/DVN/QGMEM3,doi:10.34725/DVN/QGMEM3,"['Agricultural Sciences', 'Earth and Environmental Sciences']","['Agricultural Sciences', 'Earth and Environmental Sciences']",True
doi:10.34894/K7KVY6,doi:10.34894/K7KVY6,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
doi:10.15139/S3/WB168Q,doi:10.15139/S3/WB168Q,"['Chemistry', 'Engineering', 'Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.7910/DVN/BZD9T3,doi:10.7910/DVN/BZD9T3,['Business and Management'],['Earth and Environmental Sciences'],False
doi:10.7910/DVN/YKSATT,doi:10.7910/DVN/YKSATT,"['Business and Management', 'Social Sciences']",['Social Sciences'],True
hdl:20.500.11766.1/VBZZLO,hdl:20.500.11766.1/VBZZLO,['Agricultural Sciences'],['Agricultural Sciences'],True
hdl:1902.4/GBSSLT1984-CQ921B,hdl:1902.4/GBSSLT1984-CQ921B,['Social Sciences'],['Social Sciences'],True
doi:10.21223/P3/1BVYDY,doi:10.21223/P3/1BVYDY,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/ZUHHUS,doi:10.7910/DVN/ZUHHUS,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USAIPOGNS2013-TR1123,hdl:1902.4/USAIPOGNS2013-TR1123,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/8FNQ4J,doi:10.7910/DVN/8FNQ4J,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/IDI7XK,doi:10.7910/DVN/IDI7XK,"['Business and Management', 'Computer and Information Science', 'Engineering', 'Other', 'Social Sciences']","['Computer and Information Science', 'Social Sciences']",True
doi:10.7910/DVN/MN0IAE,doi:10.7910/DVN/MN0IAE,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/HCNVAV,doi:10.7910/DVN/HCNVAV,['Physics'],['Physics'],True
doi:10.34894/PZ5XEI,doi:10.34894/PZ5XEI,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
hdl:1902.4/USABCWASH1987-7354,hdl:1902.4/USABCWASH1987-7354,['Social Sciences'],['Social Sciences'],True
doi:10.21223/6OVZJC,doi:10.21223/6OVZJC,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/PDEYVY,doi:10.7910/DVN/PDEYVY,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/8HLD6E,doi:10.7910/DVN/8HLD6E,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/6GAUAH,doi:10.7910/DVN/6GAUAH,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/LQTBYR,doi:10.7910/DVN/LQTBYR,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/Z6U9DA,doi:10.7910/DVN/Z6U9DA,"['Agricultural Sciences', 'Social Sciences']","['Agricultural Sciences', 'Social Sciences']",True
hdl:1902.4/USUMARY2003-02,hdl:1902.4/USUMARY2003-02,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/I8KQSC,doi:10.7910/DVN/I8KQSC,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.34894/LSIXED,doi:10.34894/LSIXED,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
hdl:1902.4/USAIPOCNUS1994-00807024,hdl:1902.4/USAIPOCNUS1994-00807024,['Social Sciences'],['Social Sciences'],True
doi:10.34894/8TNF5X,doi:10.34894/8TNF5X,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
hdl:1902.4/USMINN1949-0074,hdl:1902.4/USMINN1949-0074,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/XUVIHX,doi:10.7910/DVN/XUVIHX,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/5AGGQ,doi:10.7910/DVN/5AGGQ,['Social Sciences'],['Social Sciences'],True
doi:10.21223/P3/XJGEG0,doi:10.21223/P3/XJGEG0,"['Agricultural Sciences', 'Medicine, Health and Life Sciences', 'Social Sciences']",['Agricultural Sciences'],True
doi:10.7910/DVN/E83CGP,doi:10.7910/DVN/E83CGP,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.7910/DVN/DA8RBM,doi:10.7910/DVN/DA8RBM,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/QZXQPJ,doi:10.7910/DVN/QZXQPJ,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/2HPH8J,doi:10.7910/DVN/2HPH8J,['Physics'],['Physics'],True
doi:10.7910/DVN/E5LKVP,doi:10.7910/DVN/E5LKVP,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/U34N3M,doi:10.7910/DVN/U34N3M,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/E9QOI,doi:10.7910/DVN/E9QOI,['Social Sciences'],['Social Sciences'],True
doi:10.34894/8NEMZQ,doi:10.34894/8NEMZQ,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
doi:10.7910/DVN/HMZWLK,doi:10.7910/DVN/HMZWLK,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/CYISUJ,doi:10.7910/DVN/CYISUJ,['Agricultural Sciences'],"['Agricultural Sciences', 'Computer and Information Science', 'Medicine, Health and Life Sciences', 'Social Sciences']",True
doi:10.7910/DVN/9UFPY5,doi:10.7910/DVN/9UFPY5,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/MXGEO1991-OCVM9110,hdl:1902.4/MXGEO1991-OCVM9110,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/WCWPBD,doi:10.7910/DVN/WCWPBD,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
hdl:1902.4/USORC1988-33537,hdl:1902.4/USORC1988-33537,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USSIENA2014-02NY,hdl:1902.4/USSIENA2014-02NY,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/Q2GVBZ,doi:10.7910/DVN/Q2GVBZ,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/YDREFU,doi:10.7910/DVN/YDREFU,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/4VG2XS,doi:10.7910/DVN/4VG2XS,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.7910/DVN/SDCC9D,doi:10.7910/DVN/SDCC9D,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/KEZ8CS,doi:10.7910/DVN/KEZ8CS,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/3MZAJA,doi:10.7910/DVN/3MZAJA,"['Arts and Humanities', 'Social Sciences']","['Arts and Humanities', 'Social Sciences']",True
doi:10.7910/DVN/LMWYJT,doi:10.7910/DVN/LMWYJT,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USNORC1945-0135,hdl:1902.4/USNORC1945-0135,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/BKJYNI,doi:10.7910/DVN/BKJYNI,['Earth and Environmental Sciences'],"['Earth and Environmental Sciences', 'Engineering']",True
doi:10.7910/DVN/OBONJU,doi:10.7910/DVN/OBONJU,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/HBCGF8,doi:10.7910/DVN/HBCGF8,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.21950/BCVZMM,doi:10.21950/BCVZMM,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/ACEFKS,doi:10.7910/DVN/ACEFKS,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USNAJDB2002-PNX,hdl:1902.4/USNAJDB2002-PNX,['Social Sciences'],['Social Sciences'],True
doi:10.21421/D2/TCCVS7,doi:10.21421/D2/TCCVS7,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/YCYTOB,doi:10.7910/DVN/YCYTOB,"['Computer and Information Science', 'Mathematical Sciences', 'Social Sciences']",['Social Sciences'],True
doi:10.7910/DVN/AFHKRT,doi:10.7910/DVN/AFHKRT,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USAIPO1942-0268,hdl:1902.4/USAIPO1942-0268,['Social Sciences'],['Social Sciences'],True
doi:10.34725/DVN/25141,doi:10.34725/DVN/25141,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/TIMWT4,doi:10.7910/DVN/TIMWT4,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/TX3VWP,doi:10.7910/DVN/TX3VWP,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USODFOX2000-093,hdl:1902.4/USODFOX2000-093,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/DMIDY8,doi:10.7910/DVN/DMIDY8,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/UAZWWC,doi:10.7910/DVN/UAZWWC,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/BRDIR1989-838,hdl:1902.4/BRDIR1989-838,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/OLZF0L,doi:10.7910/DVN/OLZF0L,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.7910/DVN/CZ7URJ,doi:10.7910/DVN/CZ7URJ,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/FGJC5V,doi:10.7910/DVN/FGJC5V,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/JFKHSR,doi:10.7910/DVN/JFKHSR,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USCA1960-06,hdl:1902.4/USCA1960-06,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/8V3TKN,doi:10.7910/DVN/8V3TKN,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/NOFP5L,doi:10.7910/DVN/NOFP5L,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/CJBHVY,doi:10.7910/DVN/CJBHVY,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USABC1999-791,hdl:1902.4/USABC1999-791,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USAIPO1979-1127G,hdl:1902.4/USAIPO1979-1127G,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USAIPO1975-0925,hdl:1902.4/USAIPO1975-0925,['Social Sciences'],['Social Sciences'],True
doi:10.21223/IDUWZE,doi:10.21223/IDUWZE,"['Agricultural Sciences', 'Computer and Information Science']",['Agricultural Sciences'],True
doi:10.7910/DVN/BRKDVQ,doi:10.7910/DVN/BRKDVQ,"['Medicine, Health and Life Sciences', 'Social Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.7910/DVN/LLQYLC,doi:10.7910/DVN/LLQYLC,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/MNMXTZ,doi:10.7910/DVN/MNMXTZ,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USAIPOUBS2000-INVEST08,hdl:1902.4/USAIPOUBS2000-INVEST08,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/YRR9G4,doi:10.7910/DVN/YRR9G4,['Computer and Information Science'],"['Business and Management', 'Computer and Information Science']",True
doi:10.7910/DVN/VSLCIL,doi:10.7910/DVN/VSLCIL,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/LBUSIA1992-I92043,hdl:1902.4/LBUSIA1992-I92043,['Social Sciences'],['Social Sciences'],True
doi:10.18710/91VVYW,doi:10.18710/91VVYW,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
hdl:1902.4/FRIFOP61-03790,hdl:1902.4/FRIFOP61-03790,['Social Sciences'],['Arts and Humanities'],False
doi:10.7910/DVN/KDY5JW,doi:10.7910/DVN/KDY5JW,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/2IU98Y,doi:10.7910/DVN/2IU98Y,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USNBC1988-NATELEC-IA,hdl:1902.4/USNBC1988-NATELEC-IA,['Social Sciences'],['Social Sciences'],True
doi:10.18710/XPQWQH,doi:10.18710/XPQWQH,"['Earth and Environmental Sciences', 'Physics']","['Earth and Environmental Sciences', 'Physics']",True
doi:10.7910/DVN/7EVTXG,doi:10.7910/DVN/7EVTXG,['Engineering'],['Engineering'],True
hdl:1902.4/GMDEMO1959-1027(II),hdl:1902.4/GMDEMO1959-1027(II),['Social Sciences'],['Social Sciences'],True
doi:10.21223/P3/P78GMU,doi:10.21223/P3/P78GMU,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/Q3DPSO,doi:10.7910/DVN/Q3DPSO,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USTX1955-600-779,hdl:1902.4/USTX1955-600-779,['Social Sciences'],['Social Sciences'],True
doi:10.18710/OXBB8M,doi:10.18710/OXBB8M,['Earth and Environmental Sciences'],['Earth and Environmental Sciences'],True
hdl:1902.4/GMDEMO1956-0095,hdl:1902.4/GMDEMO1956-0095,['Social Sciences'],['Social Sciences'],True
doi:10.34894/RRTUPV,doi:10.34894/RRTUPV,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
doi:10.7910/DVN/BMRQN4,doi:10.7910/DVN/BMRQN4,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/MELYBG,doi:10.7910/DVN/MELYBG,"['Earth and Environmental Sciences', 'Social Sciences']",['Arts and Humanities'],False
doi:10.7910/DVN/S8VEYQ,doi:10.7910/DVN/S8VEYQ,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/2EDPVG,doi:10.7910/DVN/2EDPVG,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/GBSSLT1975-CQ964,hdl:1902.4/GBSSLT1975-CQ964,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/WXWVFH,doi:10.7910/DVN/WXWVFH,"['Engineering', 'Medicine, Health and Life Sciences', 'Physics']","['Medicine, Health and Life Sciences', 'Engineering']",True
doi:10.7910/DVN/L6RRLF,doi:10.7910/DVN/L6RRLF,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/CPAPV1,doi:10.7910/DVN/CPAPV1,"['Engineering', 'Medicine, Health and Life Sciences', 'Physics']","['Medicine, Health and Life Sciences']",True
doi:10.34894/89TWUS,doi:10.34894/89TWUS,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
doi:10.7910/DVN/A8LABR,doi:10.7910/DVN/A8LABR,['Law'],['Social Sciences'],False
