"id","answer"
1630628507398094855,"{ 'resilience' : 'high', 'self-esteem' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing altruism' : 'high', 'belonging to society' : 'medium', 'quality of relationships' : 'medium', 'feeling having a political voice' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1633172229075738626,"{ 'resilience' : 'low', 'expressing optimism' : 'low', 'feeling pain' : 'high', 'quality of relationships' : 'low', 'expressing empathy' : 'low' }"
1632866687279144962,"{ 'happiness' : 'medium', 'life satisfaction' : 'medium', 'positive functioning' : 'medium', 'expressing optimism' : 'high', 'balance in the various aspects of own life' : 'high', 'having hope' : 'high', 'expressing empathy' : 'medium' }"
1627219643378040833,"{ 'expressing empathy' : 'high' }"
1629062134662414338,"{ 'happiness' : 'high', 'self-esteem' : 'high', 'fear of future' : 'low', 'vitality' : 'high', 'having energy' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'depression' : 'low', 'anxiety' : 'low', 'suffering' : 'low', 'feeling trusted' : 'medium', 'mastery (ability, capability)' : 'medium', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1631383272776437761,"{ 'happiness' : 'high', 'expressing empathy' : 'high', 'quality of relationships' : 'high' }"
1631065461130506247,"{ 'happiness' : 'low', 'vitality' : 'low', 'positive functioning' : 'low', 'expressing optimism' : 'low', 'balance in the various aspects of own life' : 'low', 'mastery (ability, capability)' : 'low', 'describing health limitations' : 'high', 'having energy' : 'low' }"
1628815287264104448,"{ 'resilience' : 'low', 'self-esteem' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'vitality' : 'low', 'having energy' : 'low', 'positive functioning' : 'low', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'depression' : 'high', 'anxiety' : 'high', 'mastery (ability, capability)' : 'low', 'balance in the various aspects of own life' : 'low', 'loneliness' : 'high', 'belonging to society' : 'low', 'quality of relationships' : 'low', 'having hope' : 'low', 'expressing empathy' : 'medium', 'happiness' : 'low' }"
1626958628099088384,"{ 'happiness' : 'low', 'resilience' : 'medium', 'fear of future' : 'high', 'expressing optimism' : 'low', 'anxiety' : 'high', 'loneliness' : 'medium', 'quality of relationships' : 'low', 'belonging to society' : 'low', 'expressing trust' : 'low', 'feeling trusted' : 'low', 'promoting good' : 'high' }"
1630515439070527488,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'expressing optimism' : 'high', 'positive functioning' : 'high', 'expressing gratitude' : 'high', 'quality of relationships' : 'medium', 'mastery (ability, capability)' : 'medium', 'expressing government approval' : 'high', 'having hope' : 'high', 'promoting good' : 'high' }"
1626716278860955651,"{ 'happiness' : 'low', 'expressing empathy' : 'low' }"
1627764573175439360,"{ 'happiness' : 'low', 'expressing optimism' : 'low', 'perceiving discrimination' : 'high', 'expressing empathy' : 'low' }"
1627319521894621184,"{ 'quality of relationships' : 'medium', 'belonging to society' : 'medium', 'expressing trust' : 'medium', 'feeling trusted' : 'medium', 'balance in the various aspects of own life' : 'medium', 'mastery (ability, capability)' : 'high', 'having hope' : 'high', 'expressing delayed gratification' : 'medium', 'happiness' : 'high' }"
1630849610142072833,"{ 'happiness' : 'low', 'fear of future' : 'high', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'depression' : 'high', 'anxiety' : 'high', 'expressing altruism' : 'low', 'quality of relationships' : 'low', 'belonging to society' : 'low', 'expressing trust' : 'low', 'feeling trusted' : 'low', 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'low', 'expressing empathy' : 'low' }"
1630930174895071236,"{ 'happiness' : 'high', 'vitality' : 'high', 'positive functioning' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1626566508531879936,"{ 'happiness' : 'low', 'expressing optimism' : 'low', 'financial/material worry' : 'high' }"
1629899070121574404,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'expressing optimism' : 'low', 'depression' : 'high', 'having hope' : 'low' }"
1627261279688851457,"{ 'happiness' : 'high', 'vitality' : 'high', 'expressing optimism' : 'high', 'feeling pain' : 'low', 'quality of relationships' : 'medium', 'describing smoking related health issues' : 'medium' }"
1629688024173821952,"{ 'happiness' : 'high', 'self-esteem' : 'high', 'positive functioning' : 'high', 'expressing job satisfaction' : 'high', 'balance in the various aspects of own life' : 'high', 'mastery (ability, capability)' : 'high', 'belonging to society' : 'medium', 'financial/material worry' : 'low', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1630581885972652032,"{ 'fear of future' : 'high', 'anxiety' : 'high', 'quality of relationships' : 'low', 'feeling loved by god' : 'high', 'belief in god' : 'high', 'spiritual punishment' : 'high', 'feeling religious comfort' : 'high', 'having hope' : 'medium', 'promoting good' : 'high', 'seeking for forgiveness' : 'high' }"
1631321081972760579,"{ 'positive functioning' : 'high', 'happiness' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high', 'feeling trusted' : 'high', 'belonging to society' : 'medium', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1630676714438230016,"{ 'happiness' : 'high', 'self-esteem' : 'medium', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high', 'belonging to society' : 'high', 'mastery (ability, capability)' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1625768132642996224,"{ 'mastery (ability, capability)' : 'high', 'expressing trust' : 'medium', 'financial/material worry' : 'high' }"
1629122046654353408,"{ 'vitality' : 'high', 'expressing optimism' : 'high', 'mastery (ability, capability)' : 'medium', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1626751394920243200,"{ 'self-esteem' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing altruism' : 'high', 'quality of relationships' : 'medium', 'feeling trusted' : 'medium', 'mastery (ability, capability)' : 'medium', 'feeling having a political voice' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1627906514106318849,"{ 'happiness' : 'low', 'resilience' : 'medium', 'self-esteem' : 'medium', 'depression' : 'medium', 'anxiety' : 'medium', 'suffering' : 'high', 'having hope' : 'medium', 'ptsd (post-traumatic stress disorder)' : 'medium', 'describing health limitations' : 'medium' }"
1627021840903462912,"{ 'fear of future' : 'medium', 'positive functioning' : 'low' }"
1628784021084999683,"{ 'resilience' : 'medium', 'vitality' : 'medium', 'positive functioning' : 'medium', 'expressing optimism' : 'medium', 'having hope' : 'high', 'promoting good' : 'medium' }"
1629277209969000448,"{ 'self-esteem' : 'high', 'expressing optimism' : 'high', 'positive functioning' : 'high', 'happiness' : 'high', 'life satisfaction' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1627334724552388609,"{ 'resilience' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'belonging to society' : 'high', 'expressing trust' : 'high', 'feeling trusted' : 'high', 'having hope' : 'high', 'happiness' : 'high' }"
1627279995667386368,"{ 'happiness' : 'low', 'expressing gratitude' : 'medium', 'perceiving discrimination' : 'high', 'financial/material worry' : 'high' }"
1627350029899030529,"{ 'having hope' : 'high' }"
1632239693386350593,"{ 'happiness' : 'high', 'resilience' : 'medium', 'self-esteem' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1632059338532560896,"{ 'expressing empathy' : 'low' }"
1630275810908311552,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'belief in god' : 'low', 'religious criticism' : 'high', 'feeling religious comfort' : 'low' }"
1631302171751858180,"{ 'quality of relationships' : 'low', 'expressing empathy' : 'low' }"
1628194772304412672,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'expressing gratitude' : 'high', 'belonging to society' : 'medium', 'quality of relationships' : 'medium', 'feeling trusted' : 'medium', 'mastery (ability, capability)' : 'medium', 'balance in the various aspects of own life' : 'medium', 'expressing empathy' : 'high', 'charitable giving/helping' : 'high' }"
1630883718159015938,"{ 'quality of relationships' : 'medium', 'expressing trust' : 'medium', 'balance in the various aspects of own life' : 'high', 'mastery (ability, capability)' : 'high', 'feeling having a political voice' : 'high', 'having hope' : 'high', 'promoting good' : 'high' }"
1631458757124272128,"{ 'happiness' : 'medium', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'mastery (ability, capability)' : 'high', 'having hope' : 'high', 'promoting good' : 'high' }"
1633775526463647745,"{ 'vitality' : 'high', 'expressing optimism' : 'high', 'having hope' : 'medium', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1625805452713013256,"{ 'happiness' : 'high', 'vitality' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high', 'expressing altruism' : 'medium' }"
1626314270618095616,"{ 'belonging to society' : 'low', 'expressing altruism' : 'low', 'feeling having a political voice' : 'high', 'expressing government approval' : 'low', 'having hope' : 'low', 'expressing empathy' : 'low', 'ptsd (post-traumatic stress disorder)' : 'high', 'anxiety' : 'high', 'perceiving discrimination' : 'high' }"
1628666395574652928,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'positive functioning' : 'high', 'vitality' : 'medium', 'expressing gratitude' : 'high', 'belonging to society' : 'medium', 'quality of relationships' : 'medium', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1632241941718138881,"{ 'happiness' : 'low', 'self-esteem' : 'low', 'life satisfaction' : 'low', 'vitality' : 'low', 'having energy' : 'low', 'positive functioning' : 'low', 'peace with thoughts and feelings' : 'low', 'depression' : 'high', 'having hope' : 'low' }"
1631845610797035521,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'vitality' : 'low', 'expressing optimism' : 'low', 'having hope' : 'low', 'expressing empathy' : 'low' }"
1628086828115931151,"{ 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'purpose in life' : 'high', 'expressing altruism' : 'high', 'mastery (ability, capability)' : 'medium', 'feeling trusted' : 'medium', 'feeling having a political voice' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1625924003662647298,"{ 'having hope' : 'high' }"
1627275385397288960,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'balance in the various aspects of own life' : 'high', 'mastery (ability, capability)' : 'high', 'having hope' : 'high', 'expressing delayed gratification' : 'medium', 'promoting good' : 'medium' }"
1633156199037440000,"{ 'happiness' : 'low', 'depression' : 'high', 'quality of relationships' : 'low', 'belonging to society' : 'low', 'expressing trust' : 'low', 'feeling trusted' : 'low', 'feeling having a political voice' : 'low' }"
1626355573754150913,"{ 'fear of future' : 'high', 'expressing job satisfaction' : 'low', 'expressing optimism' : 'low', 'quality of relationships' : 'low', 'expressing trust' : 'low', 'feeling trusted' : 'low', 'perceiving discrimination' : 'medium', 'financial/material worry' : 'high' }"
1630368381806182403,"{ 'happiness' : 'medium', 'resilience' : 'high', 'self-esteem' : 'high', 'positive functioning' : 'high', 'peace with thoughts and feelings' : 'medium', 'feeling having a political voice' : 'high', 'having hope' : 'high', 'promoting good' : 'high' }"
1632799230669602816,"{ 'happiness' : 'low', 'resilience' : 'medium', 'fear of future' : 'high', 'expressing optimism' : 'low', 'depression' : 'high', 'mastery (ability, capability)' : 'high', 'feeling having a political voice' : 'medium', 'having hope' : 'high', 'promoting good' : 'high' }"
1631590271149539328,"{ 'happiness' : 'high', 'vitality' : 'medium', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'life satisfaction' : 'high', 'mastery (ability, capability)' : 'high', 'balance in the various aspects of own life' : 'medium', 'belonging to society' : 'medium', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1627846361709260800,"{ 'happiness' : 'low', 'self-esteem' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'depression' : 'high', 'anxiety' : 'high', 'suffering' : 'high', 'feeling trusted' : 'low', 'expressing empathy' : 'high' }"
1631915158845923328,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high' }"
1632000409509175297,"{ 'happiness' : 'high', 'vitality' : 'high', 'expressing empathy' : 'high' }"
1632382495999098881,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'positive functioning' : 'high', 'belonging to society' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1626973578108276737,"{ 'resilience' : 'medium', 'self-esteem' : 'medium', 'positive functioning' : 'medium', 'expressing optimism' : 'medium', 'peace with thoughts and feelings' : 'medium', 'anxiety' : 'low', 'belonging to society' : 'high', 'mastery (ability, capability)' : 'medium', 'expressing empathy' : 'high' }"
1632455419409883141,"{ 'self-esteem' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'mastery (ability, capability)' : 'high', 'expressing empathy' : 'high' }"
