dimension,value,id
life satisfaction,low,1633246882905444352
frustration,impliedbywastingmytime,1633246882905444352
expressing altruism,low,1633246882905444352
quality of relationships,low,1633246882905444352
balance in the various aspects of own life,low,1633246882905444352
mastery (ability or capability),medium,1633246882905444352
financial or material worry,medium,1633246882905444352
expressing delayed gratification,low,1633246882905444352
having hope,low,1633246882905444352
expressing empathy,low,1633246882905444352
happiness,low,1628170124132859905
life satisfaction,low,1628170124132859905
depression,high,1628170124132859905
suffering,high,1628170124132859905
belonging to society,high,1628170124132859905
quality of relationships,medium,1628170124132859905
life after death belief,high,1628170124132859905
ptsd (post-traumatic stress disorder),high,1628170124132859905
happiness,medium,1627766141362790400
self-esteem,high,1627766141362790400
life satisfaction,medium,1627766141362790400
expressing optimism,medium,1627766141362790400
expressing gratitude,low,1627766141362790400
quality of relationships,medium,1627766141362790400
belonging to society,medium,1627766141362790400
expressing trust,low,1627766141362790400
expressing delayed gratification,low,1627766141362790400
promoting good,low,1627766141362790400
expressing empathy,low,1627766141362790400
happiness,medium,1630536416525467648
life satisfaction,medium,1630536416525467648
positive functioning,medium,1630536416525467648
expressing trust,medium,1630536416525467648
belonging to society,low,1630536416525467648
expressing delayed gratification,low,1630536416525467648
promoting good,low,1630536416525467648
anxiety,medium,1630420895369150464
irritation,medium,1630420895369150464
frustration,medium,1630420895369150464
expressing altruism,low,1630420895369150464
quality of relationships,low,1630420895369150464
belonging to society,medium,1630420895369150464
expressing gratitude,low,1630420895369150464
mastery (ability or capability),medium,1630420895369150464
expressing government approval,low,1630420895369150464
having hope,low,1630420895369150464
promoting good,low,1630420895369150464
expressing empathy,low,1630420895369150464
anger,high,1626930505932316672
frustration,high,1626930505932316672
resentment,medium,1626930505932316672
anxiety,low,1626930505932316672
expressing altruism,low,1626930505932316672
loneliness,medium,1626930505932316672
quality of relationships,low,1626930505932316672
belonging to society,low,1626930505932316672
expressing gratitude,low,1626930505932316672
expressing trust,low,1626930505932316672
feeling trusted,low,1626930505932316672
feeling having a political voice,high,1626930505932316672
expressing government approval,low,1626930505932316672
having hope,medium,1626930505932316672
expressing empathy,low,1626930505932316672
fear of future,medium,1626507363220873216
anxiety,medium,1626507363220873216
suffering,low,1626507363220873216
belonging to society,medium,1626507363220873216
expressing gratitude,low,1626507363220873216
feeling loved by god,high,1626507363220873216
belief in god,high,1626507363220873216
life after death belief,high,1626507363220873216
financial or material worry,medium,1626507363220873216
anger,high,1632702975578611715
frustration,high,1632702975578611715
anxiety,medium,1632702975578611715
stress,medium,1632702975578611715
expressing altruism,low,1632702975578611715
loneliness,medium,1632702975578611715
quality of relationships,low,1632702975578611715
belonging to society,low,1632702975578611715
expressing gratitude,low,1632702975578611715
expressing trust,low,1632702975578611715
feeling trusted,low,1632702975578611715
expressing government disapproval,high,1632702975578611715
feeling having a political voice,medium,1632702975578611715
expressing empathy,low,1632702975578611715
ptsd (post-traumatic stress disorder),low,1632702975578611715
anxiety,low,1628604465841569799
depression,low,1628604465841569799
fear of future,low,1628604465841569799
happiness,medium,1628604465841569799
life satisfaction,medium,1628604465841569799
positive functioning,medium,1628604465841569799
resilience,medium,1628604465841569799
self-esteem,medium,1628604465841569799
expressing altruism,low,1628604465841569799
quality of relationships,low,1628604465841569799
financial or material worry,medium,1628604465841569799
expressing delayed gratification,low,1628604465841569799
happiness,high,1631393398312542221
resilience,medium,1631393398312542221
self-esteem,high,1631393398312542221
life satisfaction,high,1631393398312542221
expressing gratitude,medium,1631393398312542221
mastery (ability or capability),high,1631393398312542221
balance in the various aspects of own life,medium,1631393398312542221
expressing delayed gratification,medium,1631393398312542221
promoting good,low,1631393398312542221
ptsd (post-traumatic stress disorder),low,1631393398312542221
expressing empathy,medium,1631393398312542221
suffering,high,1632294301030924292
life satisfaction,low,1632294301030924292
expressing altruism,high,1632294301030924292
perceiving discrimination,medium,1632294301030924292
financial or material worry,high,1632294301030924292
expressing empathy,high,1632294301030924292
happiness,high,1631815277947092994
life satisfaction,high,1631815277947092994
positive functioning,high,1631815277947092994
expressing optimism,high,1631815277947092994
expressing altruism,high,1631815277947092994
quality of relationships,medium,1631815277947092994
volunteering,high,1631815277947092994
charitable giving/helping,high,1631815277947092994
expressing empathy,high,1631815277947092994
anxiety,medium,1625872286740774918
fear of future,medium,1625872286740774918
suffering,low,1625872286740774918
belonging to society,medium,1625872286740774918
expressing trust,low,1625872286740774918
feeling having a political voice,medium,1625872286740774918
expressing government approval,low,1625872286740774918
ptsd (post-traumatic stress disorder),low,1625872286740774918
expressing empathy,medium,1625872286740774918
trust,low,1628033335632035844
fear of future,medium,1628033335632035844
anxiety,medium,1628033335632035844
expressing trust,low,1628033335632035844
perceiving discrimination,medium,1628033335632035844
expressing government disapproval,high,1628033335632035844
feeling having a political voice,medium,1628033335632035844
expressing empathy,low,1628033335632035844
happiness,medium,1627861241526996992
life satisfaction,low,1627861241526996992
expressing gratitude,low,1627861241526996992
quality of relationships,medium,1627861241526996992
having hope,high,1627861241526996992
expressing delayed gratification,low,1627861241526996992
expressing empathy,low,1627861241526996992
happiness,medium,1632070072553598977
life satisfaction,medium,1632070072553598977
belonging to society,medium,1632070072553598977
expressing trust,medium,1632070072553598977
anxiety,high,1632859029885075457
fear of future,high,1632859029885075457
suffering,high,1632859029885075457
expressing altruism,medium,1632859029885075457
quality of relationships,low,1632859029885075457
belonging to society,low,1632859029885075457
perceiving discrimination,medium,1632859029885075457
expressing government approval,low,1632859029885075457
feeling having a political voice,medium,1632859029885075457
ptsd (post-traumatic stress disorder),medium,1632859029885075457
expressing empathy,low,1632859029885075457
happiness,low,1629303395352805378
life satisfaction,low,1629303395352805378
expressing optimism,low,1629303395352805378
expressing trust,low,1629303395352805378
quality of relationships,medium,1629303395352805378
expressing government approval,low,1629303395352805378
having hope,low,1629303395352805378
promoting good,low,1629303395352805378
expressing empathy,low,1629303395352805378
