"dimension","acc","f1","prec","recall","spec","sens","balAcc","model","bpar","ft","type","n","ntext","accD","accI","FN","FP","jac","jac2","ham","fname"
"life after death belief",0.2375,0.0224358974358974,1,0.0113452188006483,1,0.0113452188006483,0.505672609400324,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"volunteering",0.737083333333333,0.0307219662058372,0.37037037037037,0.016025641025641,0.990427927927928,0.016025641025641,0.503226784476784,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"charitable giving/helping",0.68,0.0518518518518519,0.807692307692308,0.0267857142857143,0.99690594059406,0.0267857142857143,0.511845827439887,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"seeking for forgiveness",0.69125,0.00803212851405622,0.5,0.00404858299595142,0.998191681735985,0.00404858299595142,0.501120132365968,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"feeling having a political voice",0.67125,0.246418338108883,0.441780821917808,0.170860927152318,0.900911854103344,0.170860927152318,0.535886390627831,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"expressing government approval",0.71,0.074468085106383,0.482758620689655,0.0403458213256484,0.982415005861665,0.0403458213256484,0.511380413593657,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"having hope",0.538333333333333,0.296060991105464,0.544392523364486,0.203315881326353,0.844497607655502,0.203315881326353,0.523906744490927,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"promoting good",0.675833333333333,0.31634446397188,0.440097799511002,0.246913580246914,0.86295631358468,0.246913580246914,0.554934946915797,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"expressing delayed gratification",0.336666666666667,0.0245098039215686,0.645161290322581,0.0124921923797626,0.986232790988736,0.0124921923797626,0.499362491684249,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"ptsd (post-traumatic stress disorder)",0.939166666666667,0.160919540229885,0.538461538461538,0.0945945945945946,0.994671403197158,0.0945945945945946,0.544632998895876,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"describing smoking related health issues",0.899583333333333,0.0694980694980695,0.692307692307692,0.0365853658536585,0.998142989786444,0.0365853658536585,0.517364177820051,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"describing drinking related health issues",0.96,0.127272727272727,0.411764705882353,0.0752688172043011,0.99566536627655,0.0752688172043011,0.535467091740425,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"describing health limitations",0.433333333333333,0.104084321475626,0.797979797979798,0.0556730091613813,0.979612640163099,0.0556730091613813,0.51764282466224,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"expressing empathy",0.460416666666667,0.428256070640177,0.836206896551724,0.287833827893175,0.867132867132867,0.287833827893175,0.577483347513021,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"happiness",0.644672796106003,0.682455292411793,0.829612220916569,0.579638752052545,0.770206022187005,0.579638752052545,0.674922387119775,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"resilience",0.856679286100595,0.297082228116711,0.296296296296296,0.297872340425532,0.91992775436484,0.297872340425532,0.608900047395186,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"self-esteem",0.861005949161709,0.395294117647059,0.474576271186441,0.338709677419355,0.941911305434104,0.338709677419355,0.640310491426729,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"life satisfaction",0.398593834505138,0.241473396998636,0.716599190283401,0.145200984413454,0.888888888888889,0.145200984413454,0.517044936651171,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"fear of future",0.869659275283937,0.432941176470588,0.467005076142132,0.403508771929825,0.935225169648365,0.403508771929825,0.669366970789095,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"vitality",0.853434288804759,0.0936454849498328,0.112,0.0804597701149425,0.933731343283582,0.0804597701149425,0.507095556699262,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"having energy",0.925365062195782,0.115384615384615,0.155172413793103,0.0918367346938776,0.972015990862364,0.0918367346938776,0.531926362778121,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"positive functioning",0.561384532179557,0.357878068091845,0.629526462395543,0.25,0.859259259259259,0.25,0.55462962962963,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"expressing job satisfaction",0.97836668469443,NA,0,NA,0.97836668469443,NA,NA,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"expressing optimism",0.653866955110871,0.36127744510978,0.391774891774892,0.335185185185185,0.78533231474408,0.335185185185185,0.560258749964632,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"peace with thoughts and feelings",0.921579232017307,0.142011834319527,0.111111111111111,0.19672131147541,0.946308724832215,0.19672131147541,0.571515018153812,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"purpose in life",0.902109248242293,0.290196078431373,0.44047619047619,0.216374269005848,0.971990464839094,0.216374269005848,0.594182366922471,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"depression",0.922660897782585,0.288557213930348,0.426470588235294,0.218045112781955,0.977272727272727,0.218045112781955,0.597658920027341,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"anxiety",0.812871822606814,0.288065843621399,0.614035087719298,0.188172043010753,0.970209884901828,0.188172043010753,0.57919096395629,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"suffering",0.956733369388859,NA,0,NA,0.956733369388859,NA,NA,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"feeling pain",0.856679286100595,0.107744107744108,0.551724137931034,0.0597014925373134,0.991777356103732,0.0597014925373134,0.525739424320523,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"expressing altruism",0.761492698756084,0.466747279322854,0.762845849802372,0.336236933797909,0.952941176470588,0.336236933797909,0.644589055134249,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"loneliness",0.914007571660357,0.323404255319149,0.457831325301205,0.25,0.97348261638185,0.25,0.611741308190925,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"quality of relationships",0.623580313683072,0.296969696969697,0.713592233009709,0.1875,0.944600938967136,0.1875,0.566050469483568,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"belonging to society",0.706868577609519,0.327543424317618,0.483516483516484,0.24765478424015,0.892857142857143,0.24765478424015,0.570255963548646,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"expressing gratitude",0.627366143861547,0.383169203222918,0.859437751004016,0.246543778801843,0.964322120285423,0.246543778801843,0.605432949543633,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"expressing trust",0.800973499188751,0.252032520325203,0.504065040650406,0.168021680216802,0.958783783783784,0.168021680216802,0.563402732000293,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"feeling trusted",0.895078420767983,0.058252427184466,0.133333333333333,0.0372670807453416,0.976895734597156,0.0372670807453416,0.507081407671249,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"balance in the various aspects of own life",0.825851811790157,0.334710743801653,0.5625,0.238235294117647,0.958250497017893,0.238235294117647,0.59824289556777,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"mastery (ability, capability)",0.8236884802596,0.396296296296296,0.514423076923077,0.322289156626506,0.933421226104153,0.322289156626506,0.627855191365329,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"perceiving discrimination",0.912385073012439,0.52906976744186,0.619047619047619,0.461928934010152,0.966101694915254,0.461928934010152,0.714015314462703,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"feeling loved by god",0.925365062195782,0.1375,0.733333333333333,0.0758620689655172,0.997652582159624,0.0758620689655172,0.536757325562571,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"belief in god",0.952406706327745,0.45679012345679,0.925,0.30327868852459,0.998262883613202,0.30327868852459,0.650770786068896,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"religious criticism",0.987020010816658,0.5,0.444444444444444,0.571428571428571,0.991794310722101,0.571428571428571,0.781611441075336,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"spiritual punishment",0.99296917252569,0.235294117647059,0.285714285714286,0.2,0.997281131049483,0.2,0.598640565524742,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"feeling religious comfort",0.991887506760411,0.285714285714286,0.333333333333333,0.25,0.996733805117039,0.25,0.623366902558519,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"financial/material worry",0.890210924824229,0.531177829099307,0.845588235294118,0.387205387205387,0.986469072164949,0.387205387205387,0.686837229685168,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"life after death belief",0.930232558139535,0.156862745098039,0.857142857142857,0.0863309352517986,0.998830409356725,0.0863309352517986,0.542580672304262,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"volunteering",0.965386695511087,0.319148936170213,0.714285714285714,0.205479452054795,0.996621621621622,0.205479452054795,0.601050536838208,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"charitable giving/helping",0.900486749594375,0.163636363636364,0.947368421052632,0.0895522388059701,0.999393203883495,0.0895522388059701,0.544472721344733,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"seeking for forgiveness",0.941590048674959,0.0689655172413793,1,0.0357142857142857,1,0.0357142857142857,0.517857142857143,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"feeling having a political voice",0.837209302325581,0.5184,0.683544303797468,0.417525773195876,0.948665297741273,0.417525773195876,0.683095535468575,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
"expressing government approval",0.762033531638724,0.0983606557377049,0.558139534883721,0.0539325842696629,0.986467236467236,0.0539325842696629,0.52019991036845,"LLAMA31",405,"NO","FULL",85054,1849,0.825910597973052,0.813283325887084,0.0295106638135773,0.14457873821337,0.225919115839115,0.808349539141341,0.174089402026948,"classified-L31-405B"
